Region,Country,Gateway,cabinndclass,Metric,SubMetric,Values,Month
Aericas,Canada,LHR,F,Passenger,Forecast,0.45,20170101
Aericas,Canada,LHR,F,Passenger,BGT,0.46,20170101
Aericas,Canada,LHR,F,Passenger,VTB(%),2,20170101
Aericas,Canada,LHR,F,Passenger,VTL(%),9,20170101
Aericas,Canada,LHR,F,ATV,Forecast,306.7,20170101
Aericas,Canada,LHR,F,ATV,BGT,348.9,20170101
Aericas,Canada,LHR,F,ATV,VTB(%),12,20170101
Aericas,Canada,LHR,F,ATV,VTL(%),7,20170101
Aericas,Canada,LHR,F,Revenue,Forecast,138,20170101
Aericas,Canada,LHR,F,Revenue,BGT,159.79,20170101
Aericas,Canada,LHR,F,Revenue,VTB(%),14,20170101
Aericas,Canada,LHR,F,Revenue,VTL(%),1,20170101
Aericas,Canada,LHR,F,SAmarketShare(%),CY(%),5.73,20170101
Aericas,Canada,LHR,F,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,Canada,LHR,F,RASK,CY,2645,20170101
Aericas,Canada,LHR,F,RASK,VTL,5,20170101
Aericas,Canada,LHR,F,ASK,CY,1,20170101
Aericas,Canada,LHR,F,ASK,V.LY,6.5,20170101
Aericas,Canada,LHR,F,Yield,CY,6.2,20170101
Aericas,Canada,LHR,F,Yield,VTL,10,20170101
Aericas,Canada,LHR,F,LoadFactor,CY,77,20170101
Aericas,Canada,LHR,F,LoadFactor,VTL,1.23,20170101
Aericas,Canada,LHR,J,Bookings,CY,0.23,20170101
Aericas,Canada,LHR,J,Bookings,VTL(%),45,20170101
Aericas,Canada,LHR,J,Bookings,TKT(%),88,20170101
Aericas,Canada,LHR,J,Passenger,Forecast,0.32,20170101
Aericas,Canada,LHR,J,Passenger,BGT,0.36,20170101
Aericas,Canada,LHR,J,Passenger,VTB(%),7,20170101
Aericas,Canada,LHR,J,Passenger,VTL(%),7,20170101
Aericas,Canada,LHR,J,ATV,Forecast,312.5,20170101
Aericas,Canada,LHR,J,ATV,BGT,359.6,20170101
Aericas,Canada,LHR,J,ATV,VTB(%),9,20170101
Aericas,Canada,LHR,J,ATV,VTL(%),5,20170101
Aericas,Canada,LHR,J,Revenue,Forecast,135,20170101
Aericas,Canada,LHR,J,Revenue,BGT,154.3,20170101
Aericas,Canada,LHR,J,Revenue,VTB(%),12,20170101
Aericas,Canada,LHR,J,Revenue,VTL(%),4,20170101
Aericas,Canada,LHR,J,SAmarketShare(%),CY(%),5.36,20170101
Aericas,Canada,LHR,J,SAmarketShare(%),VTL(pts),3.63,20170101
Aericas,Canada,LHR,J,RASK,CY,2456,20170101
Aericas,Canada,LHR,J,RASK,VTL,5,20170101
Aericas,Canada,LHR,J,ASK,CY,3,20170101
Aericas,Canada,LHR,J,ASK,V.LY,6.5,20170101
Aericas,Canada,LHR,J,Yield,CY,6.6,20170101
Aericas,Canada,LHR,J,Yield,VTL,8,20170101
Aericas,Canada,LHR,J,LoadFactor,CY,75,20170101
Aericas,Canada,LHR,J,LoadFactor,VTL,1.26,20170101
Aericas,Canada,LHR,Y,Bookings,CY,0.22,20170101
Aericas,Canada,LHR,Y,Bookings,VTL(%),12,20170101
Aericas,Canada,LHR,Y,Bookings,TKT(%),94,20170101
Aericas,Canada,LHR,Y,Passenger,Forecast,0.45,20170101
Aericas,Canada,LHR,Y,Passenger,BGT,0.46,20170101
Aericas,Canada,LHR,Y,Passenger,VTB(%),2,20170101
Aericas,Canada,LHR,Y,Passenger,VTL(%),9,20170101
Aericas,Canada,LHR,Y,ATV,Forecast,306.7,20170101
Aericas,Canada,LHR,Y,ATV,BGT,348.9,20170101
Aericas,Canada,LHR,Y,ATV,VTB(%),12,20170101
Aericas,Canada,LHR,Y,ATV,VTL(%),7,20170101
Aericas,Canada,LHR,Y,Revenue,Forecast,138,20170101
Aericas,Canada,LHR,Y,Revenue,BGT,159.79,20170101
Aericas,Canada,LHR,Y,Revenue,VTB(%),14,20170101
Aericas,Canada,LHR,Y,Revenue,VTL(%),1,20170101
Aericas,Canada,LHR,Y,SAmarketShare(%),CY(%),5.73,20170101
Aericas,Canada,LHR,Y,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,Canada,LHR,Y,RASK,CY,2645,20170101
Aericas,Canada,LHR,Y,RASK,VTL,5,20170101
Aericas,Canada,LHR,Y,ASK,CY,1,20170101
Aericas,Canada,LHR,Y,ASK,V.LY,6.5,20170101
Aericas,Canada,LHR,Y,Yield,CY,6.2,20170101
Aericas,Canada,LHR,Y,Yield,VTL,10,20170101
Aericas,Canada,LHR,Y,LoadFactor,CY,77,20170101
Aericas,Canada,LHR,Y,LoadFactor,VTL,1.23,20170101
Aericas,Canada,MAN,F,Bookings,CY,0.22,20170101
Aericas,Canada,MAN,F,Bookings,VTL(%),12,20170101
Aericas,Canada,MAN,F,Bookings,TKT(%),94,20170101
Aericas,Canada,MAN,F,Passenger,Forecast,0.45,20170101
Aericas,Canada,MAN,F,Passenger,BGT,0.46,20170101
Aericas,Canada,MAN,F,Passenger,VTB(%),2,20170101
Aericas,Canada,MAN,F,Passenger,VTL(%),9,20170101
Aericas,Canada,MAN,F,ATV,Forecast,306.7,20170101
Aericas,Canada,MAN,F,ATV,BGT,348.9,20170101
Aericas,Canada,MAN,F,ATV,VTB(%),12,20170101
Aericas,Canada,MAN,F,ATV,VTL(%),7,20170101
Aericas,Canada,MAN,F,Revenue,Forecast,138,20170101
Aericas,Canada,MAN,F,Revenue,BGT,159.79,20170101
Aericas,Canada,MAN,F,Revenue,VTB(%),14,20170101
Aericas,Canada,MAN,F,Revenue,VTL(%),1,20170101
Aericas,Canada,MAN,F,SAmarketShare(%),CY(%),5.73,20170101
Aericas,Canada,MAN,F,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,Canada,MAN,F,RASK,CY,2645,20170101
Aericas,Canada,MAN,F,RASK,VTL,5,20170101
Aericas,Canada,MAN,F,ASK,CY,1,20170101
Aericas,Canada,MAN,F,ASK,V.LY,6.5,20170101
Aericas,Canada,MAN,F,Yield,CY,6.2,20170101
Aericas,Canada,MAN,F,Yield,VTL,10,20170101
Aericas,Canada,MAN,F,LoadFactor,CY,77,20170101
Aericas,Canada,MAN,F,LoadFactor,VTL,1.23,20170101
Aericas,Canada,MAN,Y,Bookings,CY,0.18,20170101
Aericas,Canada,MAN,Y,Bookings,VTL(%),26,20170101
Aericas,Canada,MAN,Y,Bookings,TKT(%),78,20170101
Aericas,Canada,MAN,Y,Passenger,Forecast,0.32,20170101
Aericas,Canada,MAN,Y,Passenger,BGT,0.36,20170101
Aericas,Canada,MAN,Y,Passenger,VTB(%),4,20170101
Aericas,Canada,MAN,Y,Passenger,VTL(%),7,20170101
Aericas,Canada,MAN,Y,ATV,Forecast,303.6,20170101
Aericas,Canada,MAN,Y,ATV,BGT,315.6,20170101
Aericas,Canada,MAN,Y,ATV,VTB(%),13,20170101
Aericas,Canada,MAN,Y,ATV,VTL(%),4,20170101
Aericas,Canada,MAN,Y,Revenue,Forecast,121,20170101
Aericas,Canada,MAN,Y,Revenue,BGT,175.3,20170101
Aericas,Canada,MAN,Y,Revenue,VTB(%),13,20170101
Aericas,Canada,MAN,Y,Revenue,VTL(%),4,20170101
Aericas,Canada,MAN,Y,SAmarketShare(%),CY(%),5.49,20170101
Aericas,Canada,MAN,Y,SAmarketShare(%),VTL(pts),2.16,20170101
Aericas,Canada,MAN,Y,RASK,CY,2351,20170101
Aericas,Canada,MAN,Y,RASK,VTL,4,20170101
Aericas,Canada,MAN,Y,ASK,CY,2,20170101
Aericas,Canada,MAN,Y,ASK,V.LY,5.4,20170101
Aericas,Canada,MAN,Y,Yield,CY,6.1,20170101
Aericas,Canada,MAN,Y,Yield,VTL,9,20170101
Aericas,Canada,MAN,Y,LoadFactor,CY,66,20170101
Aericas,Canada,MAN,Y,LoadFactor,VTL,1.36,20170101
Aericas,Canada,MAN,J,Bookings,CY,0.23,20170101
Aericas,Canada,MAN,J,Bookings,VTL(%),45,20170101
Aericas,Canada,MAN,J,Bookings,TKT(%),88,20170101
Aericas,Canada,MAN,J,Passenger,Forecast,0.32,20170101
Aericas,Canada,MAN,J,Passenger,BGT,0.36,20170101
Aericas,Canada,MAN,J,Passenger,VTB(%),7,20170101
Aericas,Canada,MAN,J,Passenger,VTL(%),7,20170101
Aericas,Canada,MAN,J,ATV,Forecast,312.5,20170101
Aericas,Canada,MAN,J,ATV,BGT,359.6,20170101
Aericas,Canada,MAN,J,ATV,VTB(%),9,20170101
Aericas,Canada,MAN,J,ATV,VTL(%),5,20170101
Aericas,Canada,MAN,J,Revenue,Forecast,135,20170101
Aericas,Canada,MAN,J,Revenue,BGT,154.3,20170101
Aericas,Canada,MAN,J,Revenue,VTB(%),12,20170101
Aericas,Canada,MAN,J,Revenue,VTL(%),4,20170101
Aericas,Canada,MAN,J,SAmarketShare(%),CY(%),5.36,20170101
Aericas,Canada,MAN,J,SAmarketShare(%),VTL(pts),3.63,20170101
Aericas,Canada,MAN,J,RASK,CY,2456,20170101
Aericas,Canada,MAN,J,RASK,VTL,5,20170101
Aericas,Canada,MAN,J,ASK,CY,3,20170101
Aericas,Canada,MAN,J,ASK,V.LY,6.5,20170101
Aericas,Canada,MAN,J,Yield,CY,6.6,20170101
Aericas,Canada,MAN,J,Yield,VTL,8,20170101
Aericas,Canada,MAN,J,LoadFactor,CY,75,20170101
Aericas,Canada,MAN,J,LoadFactor,VTL,1.26,20170101
Aericas,Canada,BHX,F,Bookings,CY,0.23,20170101
Aericas,Canada,BHX,F,Bookings,VTL(%),45,20170101
Aericas,Canada,BHX,F,Bookings,TKT(%),88,20170101
Aericas,Canada,BHX,F,Passenger,Forecast,0.32,20170101
Aericas,Canada,BHX,F,Passenger,BGT,0.36,20170101
Aericas,Canada,BHX,F,Passenger,VTB(%),7,20170101
Aericas,Canada,BHX,F,Passenger,VTL(%),7,20170101
Aericas,Canada,BHX,F,ATV,Forecast,312.5,20170101
Aericas,Canada,BHX,F,ATV,BGT,359.6,20170101
Aericas,Canada,BHX,F,ATV,VTB(%),9,20170101
Aericas,Canada,BHX,F,ATV,VTL(%),5,20170101
Aericas,Canada,BHX,F,Revenue,Forecast,135,20170101
Aericas,Canada,BHX,F,Revenue,BGT,154.3,20170101
Aericas,Canada,BHX,F,Revenue,VTB(%),12,20170101
Aericas,Canada,BHX,F,Revenue,VTL(%),4,20170101
Aericas,Canada,BHX,F,SAmarketShare(%),CY(%),5.36,20170101
Aericas,Canada,BHX,F,SAmarketShare(%),VTL(pts),3.63,20170101
Aericas,Canada,BHX,F,RASK,CY,2456,20170101
Aericas,Canada,BHX,F,RASK,VTL,5,20170101
Aericas,Canada,BHX,F,ASK,CY,3,20170101
Aericas,Canada,BHX,F,ASK,V.LY,6.5,20170101
Aericas,Canada,BHX,F,Yield,CY,6.6,20170101
Aericas,Canada,BHX,F,Yield,VTL,8,20170101
Aericas,Canada,BHX,F,LoadFactor,CY,75,20170101
Aericas,Canada,BHX,F,LoadFactor,VTL,1.26,20170101
Aericas,Canada,BHX,J,Bookings,CY,0.22,20170101
Aericas,Canada,BHX,J,Bookings,VTL(%),12,20170101
Aericas,Canada,BHX,J,Bookings,TKT(%),94,20170101
Aericas,Canada,BHX,J,Passenger,Forecast,0.45,20170101
Aericas,Canada,BHX,J,Passenger,BGT,0.46,20170101
Aericas,Canada,BHX,J,Passenger,VTB(%),2,20170101
Aericas,Canada,BHX,J,Passenger,VTL(%),9,20170101
Aericas,Canada,BHX,J,ATV,Forecast,306.7,20170101
Aericas,Canada,BHX,J,ATV,BGT,348.9,20170101
Aericas,Canada,BHX,J,ATV,VTB(%),12,20170101
Aericas,Canada,BHX,J,ATV,VTL(%),7,20170101
Aericas,Canada,BHX,J,Revenue,Forecast,138,20170101
Aericas,Canada,BHX,J,Revenue,BGT,159.79,20170101
Aericas,Canada,BHX,J,Revenue,VTB(%),14,20170101
Aericas,Canada,BHX,J,Revenue,VTL(%),1,20170101
Aericas,Canada,BHX,J,SAmarketShare(%),CY(%),5.73,20170101
Aericas,Canada,BHX,J,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,Canada,BHX,J,RASK,CY,2645,20170101
Aericas,Canada,BHX,J,RASK,VTL,5,20170101
Aericas,Canada,BHX,J,ASK,CY,1,20170101
Aericas,Canada,BHX,J,ASK,V.LY,6.5,20170101
Aericas,Canada,BHX,J,Yield,CY,6.2,20170101
Aericas,Canada,BHX,J,Yield,VTL,10,20170101
Aericas,Canada,BHX,J,LoadFactor,CY,77,20170101
Aericas,Canada,BHX,J,LoadFactor,VTL,1.23,20170101
Aericas,Canada,BHX,Y,Bookings,CY,0.05,20170101
Aericas,Canada,BHX,Y,Bookings,VTL(%),34,20170101
Aericas,Canada,BHX,Y,Bookings,TKT(%),92,20170101
Aericas,Canada,BHX,Y,Passenger,Forecast,0.04,20170101
Aericas,Canada,BHX,Y,Passenger,BGT,0.25,20170101
Aericas,Canada,BHX,Y,Passenger,VTB(%),3,20170101
Aericas,Canada,BHX,Y,Passenger,VTL(%),8,20170101
Aericas,Canada,BHX,Y,ATV,Forecast,312.6,20170101
Aericas,Canada,BHX,Y,ATV,BGT,324.3,20170101
Aericas,Canada,BHX,Y,ATV,VTB(%),16,20170101
Aericas,Canada,BHX,Y,ATV,VTL(%),5,20170101
Aericas,Canada,BHX,Y,Revenue,Forecast,135,20170101
Aericas,Canada,BHX,Y,Revenue,BGT,165.2,20170101
Aericas,Canada,BHX,Y,Revenue,VTB(%),15,20170101
Aericas,Canada,BHX,Y,Revenue,VTL(%),3,20170101
Aericas,Canada,BHX,Y,SAmarketShare(%),CY(%),4.26,20170101
Aericas,Canada,BHX,Y,SAmarketShare(%),VTL(pts),2.9,20170101
Aericas,Canada,BHX,Y,RASK,CY,2341,20170101
Aericas,Canada,BHX,Y,RASK,VTL,5,20170101
Aericas,Canada,BHX,Y,ASK,CY,3,20170101
Aericas,Canada,BHX,Y,ASK,V.LY,5.3,20170101
Aericas,Canada,BHX,Y,Yield,CY,6.3,20170101
Aericas,Canada,BHX,Y,Yield,VTL,7,20170101
Aericas,Canada,BHX,Y,LoadFactor,CY,68,20170101
Aericas,Canada,BHX,Y,LoadFactor,VTL,1.32,20170101
Aericas,peru,LHR,F,Bookings,CY,0.18,20170101
Aericas,peru,LHR,F,Bookings,VTL(%),26,20170101
Aericas,peru,LHR,F,Bookings,TKT(%),78,20170101
Aericas,peru,LHR,F,Passenger,Forecast,0.32,20170101
Aericas,peru,LHR,F,Passenger,BGT,0.36,20170101
Aericas,peru,LHR,F,Passenger,VTB(%),4,20170101
Aericas,peru,LHR,F,Passenger,VTL(%),7,20170101
Aericas,peru,LHR,F,ATV,Forecast,303.6,20170101
Aericas,peru,LHR,F,ATV,BGT,315.6,20170101
Aericas,peru,LHR,F,ATV,VTB(%),13,20170101
Aericas,peru,LHR,F,ATV,VTL(%),4,20170101
Aericas,peru,LHR,F,Revenue,Forecast,121,20170101
Aericas,peru,LHR,F,Revenue,BGT,175.3,20170101
Aericas,peru,LHR,F,Revenue,VTB(%),13,20170101
Aericas,peru,LHR,F,Revenue,VTL(%),4,20170101
Aericas,peru,LHR,F,SAmarketShare(%),CY(%),5.49,20170101
Aericas,peru,LHR,F,SAmarketShare(%),VTL(pts),2.16,20170101
Aericas,peru,LHR,F,RASK,CY,2351,20170101
Aericas,peru,LHR,F,RASK,VTL,4,20170101
Aericas,peru,LHR,F,ASK,CY,2,20170101
Aericas,peru,LHR,F,ASK,V.LY,5.4,20170101
Aericas,peru,LHR,F,Yield,CY,6.1,20170101
Aericas,peru,LHR,F,Yield,VTL,9,20170101
Aericas,peru,LHR,F,LoadFactor,CY,66,20170101
Aericas,peru,LHR,F,LoadFactor,VTL,1.36,20170101
Aericas,peru,LHR,J,Bookings,CY,0.21,20170101
Aericas,peru,LHR,J,Bookings,VTL(%),21,20170101
Aericas,peru,LHR,J,Bookings,TKT(%),58,20170101
Aericas,peru,LHR,J,Passenger,Forecast,0.25,20170101
Aericas,peru,LHR,J,Passenger,BGT,0.23,20170101
Aericas,peru,LHR,J,Passenger,VTB(%),6,20170101
Aericas,peru,LHR,J,Passenger,VTL(%),6,20170101
Aericas,peru,LHR,J,ATV,Forecast,302.9,20170101
Aericas,peru,LHR,J,ATV,BGT,352.3,20170101
Aericas,peru,LHR,J,ATV,VTB(%),10,20170101
Aericas,peru,LHR,J,ATV,VTL(%),6,20170101
Aericas,peru,LHR,J,Revenue,Forecast,136,20170101
Aericas,peru,LHR,J,Revenue,BGT,124.3,20170101
Aericas,peru,LHR,J,Revenue,VTB(%),10,20170101
Aericas,peru,LHR,J,Revenue,VTL(%),6,20170101
Aericas,peru,LHR,J,SAmarketShare(%),CY(%),4.99,20170101
Aericas,peru,LHR,J,SAmarketShare(%),VTL(pts),3.98,20170101
Aericas,peru,LHR,J,RASK,CY,2179,20170101
Aericas,peru,LHR,J,RASK,VTL,3,20170101
Aericas,peru,LHR,J,ASK,CY,2,20170101
Aericas,peru,LHR,J,ASK,V.LY,6.5,20170101
Aericas,peru,LHR,J,Yield,CY,6.5,20170101
Aericas,peru,LHR,J,Yield,VTL,9,20170101
Aericas,peru,LHR,J,LoadFactor,CY,66,20170101
Aericas,peru,LHR,J,LoadFactor,VTL,1.32,20170101
Aericas,peru,LHR,Y,Bookings,CY,0.23,20170101
Aericas,peru,LHR,Y,Bookings,VTL(%),45,20170101
Aericas,peru,LHR,Y,Bookings,TKT(%),88,20170101
Aericas,peru,LHR,Y,Passenger,Forecast,0.32,20170101
Aericas,peru,LHR,Y,Passenger,BGT,0.36,20170101
Aericas,peru,LHR,Y,Passenger,VTB(%),7,20170101
Aericas,peru,LHR,Y,Passenger,VTL(%),7,20170101
Aericas,peru,LHR,Y,ATV,Forecast,312.5,20170101
Aericas,peru,LHR,Y,ATV,BGT,359.6,20170101
Aericas,peru,LHR,Y,ATV,VTB(%),9,20170101
Aericas,peru,LHR,Y,ATV,VTL(%),5,20170101
Aericas,peru,LHR,Y,Revenue,Forecast,135,20170101
Aericas,peru,LHR,Y,Revenue,BGT,154.3,20170101
Aericas,peru,LHR,Y,Revenue,VTB(%),12,20170101
Aericas,peru,LHR,Y,Revenue,VTL(%),4,20170101
Aericas,peru,LHR,Y,SAmarketShare(%),CY(%),5.36,20170101
Aericas,peru,LHR,Y,SAmarketShare(%),VTL(pts),3.63,20170101
Aericas,peru,LHR,Y,RASK,CY,2456,20170101
Aericas,peru,LHR,Y,RASK,VTL,5,20170101
Aericas,peru,LHR,Y,ASK,CY,3,20170101
Aericas,peru,LHR,Y,ASK,V.LY,6.5,20170101
Aericas,peru,LHR,Y,Yield,CY,6.6,20170101
Aericas,peru,LHR,Y,Yield,VTL,8,20170101
Aericas,peru,LHR,Y,LoadFactor,CY,75,20170101
Aericas,peru,LHR,Y,LoadFactor,VTL,1.26,20170101
Aericas,peru,MAN,F,Bookings,CY,0.22,20170101
Aericas,peru,MAN,F,Bookings,VTL(%),12,20170101
Aericas,peru,MAN,F,Bookings,TKT(%),94,20170101
Aericas,peru,MAN,F,Passenger,Forecast,0.45,20170101
Aericas,peru,MAN,F,Passenger,BGT,0.46,20170101
Aericas,peru,MAN,F,Passenger,VTB(%),2,20170101
Aericas,peru,MAN,F,Passenger,VTL(%),9,20170101
Aericas,peru,MAN,F,ATV,Forecast,306.7,20170101
Aericas,peru,MAN,F,ATV,BGT,348.9,20170101
Aericas,peru,MAN,F,ATV,VTB(%),12,20170101
Aericas,peru,MAN,F,ATV,VTL(%),7,20170101
Aericas,peru,MAN,F,Revenue,Forecast,138,20170101
Aericas,peru,MAN,F,Revenue,BGT,159.79,20170101
Aericas,peru,MAN,F,Revenue,VTB(%),14,20170101
Aericas,peru,MAN,F,Revenue,VTL(%),1,20170101
Aericas,peru,MAN,F,SAmarketShare(%),CY(%),5.73,20170101
Aericas,peru,MAN,F,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,peru,MAN,F,RASK,CY,2645,20170101
Aericas,peru,MAN,F,RASK,VTL,5,20170101
Aericas,peru,MAN,F,ASK,CY,1,20170101
Aericas,peru,MAN,F,ASK,V.LY,6.5,20170101
Aericas,peru,MAN,F,Yield,CY,6.2,20170101
Aericas,peru,MAN,F,Yield,VTL,10,20170101
Aericas,peru,MAN,F,LoadFactor,CY,77,20170101
Aericas,peru,MAN,F,LoadFactor,VTL,1.23,20170101
Aericas,peru,MAN,Y,Bookings,CY,0.22,20170101
Aericas,peru,MAN,Y,Bookings,VTL(%),12,20170101
Aericas,peru,MAN,Y,Bookings,TKT(%),94,20170101
Aericas,peru,MAN,Y,Passenger,Forecast,0.45,20170101
Aericas,peru,MAN,Y,Passenger,BGT,0.46,20170101
Aericas,peru,MAN,Y,Passenger,VTB(%),2,20170101
Aericas,peru,MAN,Y,Passenger,VTL(%),9,20170101
Aericas,peru,MAN,Y,ATV,Forecast,306.7,20170101
Aericas,peru,MAN,Y,ATV,BGT,348.9,20170101
Aericas,peru,MAN,Y,ATV,VTB(%),12,20170101
Aericas,peru,MAN,Y,ATV,VTL(%),7,20170101
Aericas,peru,MAN,Y,Revenue,Forecast,138,20170101
Aericas,peru,MAN,Y,Revenue,BGT,159.79,20170101
Aericas,peru,MAN,Y,Revenue,VTB(%),14,20170101
Aericas,peru,MAN,Y,Revenue,VTL(%),1,20170101
Aericas,peru,MAN,Y,SAmarketShare(%),CY(%),5.73,20170101
Aericas,peru,MAN,Y,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,peru,MAN,Y,RASK,CY,2645,20170101
Aericas,peru,MAN,Y,RASK,VTL,5,20170101
Aericas,peru,MAN,Y,ASK,CY,1,20170101
Aericas,peru,MAN,Y,ASK,V.LY,6.5,20170101
Aericas,peru,MAN,Y,Yield,CY,6.2,20170101
Aericas,peru,MAN,Y,Yield,VTL,10,20170101
Aericas,peru,MAN,Y,LoadFactor,CY,77,20170101
Aericas,peru,MAN,Y,LoadFactor,VTL,1.23,20170101
Aericas,peru,MAN,J,Bookings,CY,0.22,20170101
Aericas,peru,MAN,J,Bookings,VTL(%),12,20170101
Aericas,peru,MAN,J,Bookings,TKT(%),94,20170101
Aericas,peru,MAN,J,Passenger,Forecast,0.45,20170101
Aericas,peru,MAN,J,Passenger,BGT,0.46,20170101
Aericas,peru,MAN,J,Passenger,VTB(%),2,20170101
Aericas,peru,MAN,J,Passenger,VTL(%),9,20170101
Aericas,peru,MAN,J,ATV,Forecast,306.7,20170101
Aericas,peru,MAN,J,ATV,BGT,348.9,20170101
Aericas,peru,MAN,J,ATV,VTB(%),12,20170101
Aericas,peru,MAN,J,ATV,VTL(%),7,20170101
Aericas,peru,MAN,J,Revenue,Forecast,138,20170101
Aericas,peru,MAN,J,Revenue,BGT,159.79,20170101
Aericas,peru,MAN,J,Revenue,VTB(%),14,20170101
Aericas,peru,MAN,J,Revenue,VTL(%),1,20170101
Aericas,peru,MAN,J,SAmarketShare(%),CY(%),5.73,20170101
Aericas,peru,MAN,J,SAmarketShare(%),VTL(pts),3.17,20170101
Aericas,peru,MAN,J,RASK,CY,2645,20170101
Aericas,peru,MAN,J,RASK,VTL,5,20170101
Aericas,peru,MAN,J,ASK,CY,1,20170101
Aericas,peru,MAN,J,ASK,V.LY,6.5,20170101
Aericas,peru,MAN,J,Yield,CY,6.2,20170101
Aericas,peru,MAN,J,Yield,VTL,10,20170101
Aericas,peru,MAN,J,LoadFactor,CY,77,20170101
Aericas,peru,MAN,J,LoadFactor,VTL,1.23,20170101
Aericas,peru,BHX,F,Bookings,CY,0.05,20170101
Aericas,peru,BHX,F,Bookings,VTL(%),34,20170101
Aericas,peru,BHX,F,Bookings,TKT(%),92,20170101
Aericas,peru,BHX,F,Passenger,Forecast,0.04,20170101
Aericas,peru,BHX,F,Passenger,BGT,0.25,20170101
Aericas,peru,BHX,F,Passenger,VTB(%),3,20170101
Aericas,peru,BHX,F,Passenger,VTL(%),8,20170101
Aericas,peru,BHX,F,ATV,Forecast,312.6,20170101
Aericas,peru,BHX,F,ATV,BGT,324.3,20170101
Aericas,peru,BHX,F,ATV,VTB(%),16,20170101
Aericas,peru,BHX,F,ATV,VTL(%),5,20170101
Aericas,peru,BHX,F,Revenue,Forecast,135,20170101
Aericas,peru,BHX,F,Revenue,BGT,165.2,20170101
Aericas,peru,BHX,F,Revenue,VTB(%),15,20170101
Aericas,peru,BHX,F,Revenue,VTL(%),3,20170101
Aericas,peru,BHX,F,SAmarketShare(%),CY(%),4.26,20170101
Aericas,peru,BHX,F,SAmarketShare(%),VTL(pts),2.9,20170101
Aericas,peru,BHX,F,RASK,CY,2341,20170101
Aericas,peru,BHX,F,RASK,VTL,5,20170101
Aericas,peru,BHX,F,ASK,CY,3,20170101
Aericas,peru,BHX,F,ASK,V.LY,5.3,20170101
Aericas,peru,BHX,F,Yield,CY,6.3,20170101
Aericas,peru,BHX,F,Yield,VTL,7,20170101
Aericas,peru,BHX,F,LoadFactor,CY,68,20170101
Aericas,peru,BHX,F,LoadFactor,VTL,1.32,20170101
Aericas,peru,BHX,J,Bookings,CY,0.18,20170101
Aericas,peru,BHX,J,Bookings,VTL(%),26,20170101
Aericas,peru,BHX,J,Bookings,TKT(%),78,20170101
Aericas,peru,BHX,J,Passenger,Forecast,0.32,20170101
Aericas,peru,BHX,J,Passenger,BGT,0.36,20170101
Aericas,peru,BHX,J,Passenger,VTB(%),4,20170101
Aericas,peru,BHX,J,Passenger,VTL(%),7,20170101
Aericas,peru,BHX,J,ATV,Forecast,303.6,20170101
Aericas,peru,BHX,J,ATV,BGT,315.6,20170101
Aericas,peru,BHX,J,ATV,VTB(%),13,20170101
Aericas,peru,BHX,J,ATV,VTL(%),4,20170101
Aericas,peru,BHX,J,Revenue,Forecast,121,20170101
Aericas,peru,BHX,J,Revenue,BGT,175.3,20170101
Aericas,peru,BHX,J,Revenue,VTB(%),13,20170101
Aericas,peru,BHX,J,Revenue,VTL(%),4,20170101
Aericas,peru,BHX,J,SAmarketShare(%),CY(%),5.49,20170101
Aericas,peru,BHX,J,SAmarketShare(%),VTL(pts),2.16,20170101
Aericas,peru,BHX,J,RASK,CY,2351,20170101
Aericas,peru,BHX,J,RASK,VTL,4,20170101
Aericas,peru,BHX,J,ASK,CY,2,20170101
Aericas,peru,BHX,J,ASK,V.LY,5.4,20170101
Aericas,peru,BHX,J,Yield,CY,6.1,20170101
Aericas,peru,BHX,J,Yield,VTL,9,20170101
Aericas,peru,BHX,J,LoadFactor,CY,66,20170101
Aericas,peru,BHX,J,LoadFactor,VTL,1.36,20170101
Aericas,Jamaica,LHR,F,Bookings,CY,0.15,20170101
Aericas,Jamaica,LHR,F,Bookings,VTL(%),23,20170101
Aericas,Jamaica,LHR,F,Bookings,TKT(%),68,20170101
Aericas,Jamaica,LHR,F,Passenger,Forecast,0.42,20170101
Aericas,Jamaica,LHR,F,Passenger,BGT,0.25,20170101
Aericas,Jamaica,LHR,F,Passenger,VTB(%),5,20170101
Aericas,Jamaica,LHR,F,Passenger,VTL(%),5,20170101
Aericas,Jamaica,LHR,F,ATV,Forecast,302.6,20170101
Aericas,Jamaica,LHR,F,ATV,BGT,333.6,20170101
Aericas,Jamaica,LHR,F,ATV,VTB(%),11,20170101
Aericas,Jamaica,LHR,F,ATV,VTL(%),8,20170101
Aericas,Jamaica,LHR,F,Revenue,Forecast,123,20170101
Aericas,Jamaica,LHR,F,Revenue,BGT,145.3,20170101
Aericas,Jamaica,LHR,F,Revenue,VTB(%),11,20170101
Aericas,Jamaica,LHR,F,Revenue,VTL(%),5,20170101
Aericas,Jamaica,LHR,F,SAmarketShare(%),CY(%),5.49,20170101
Aericas,Jamaica,LHR,F,SAmarketShare(%),VTL(pts),3.56,20170101
